상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,네이버키워드,naver_store_url,store_address,store_score,visitor_review
베스트비어,유흥주점,호프/맥주,기타 주점업,별내동,37.6573520205526,127.116760964989,별내동%20베스트비어,https://m.place.naver.com/restaurant/1086747839,경기 남양주시 별내5로 81,4.38,/아파트상가에 있는게 아쉬워요~ 기본과일안주도 훌륭하고 각종 안주 등 나무랄것도 없어요 먹태 소스도 다른곳과 다르게 고추장?이 들어가서 그런지 매콤하니 맛나요 친절하시고 👍 👍/치킨 맛있어용~~^^ 떡볶이가 예술~~~!!!/모듬과일 서비스도 좋아요 😀/굿/안주류 맛짱!! 점심 한정 매뉴로하는 직접 만들어 주는 손만두도 일품입니다~~
후라이드참잘하는집,유흥주점,호프/맥주,기타 주점업,별내동,37.6448756557939,127.111163605462,별내동%20후라이드참잘하는집,https://m.place.naver.com/restaurant/1270437696,경기 남양주시 불암로 41-6 1층 후라이드 참 잘하는집,4.6,/급 양념치킨이 땡겨서... 울강쥐랑 함께 냠냠하려고 양념 빼고 후라이드로 주문했네요. 빠삭하게 잘 튀겨져서 맛나게 잘먹었어요./치킨맛이 좋와 자주시켜요/맛있어요 별내점까지가서사와요/치킨 맛집/좋아요/굿/싸고 맛있어요! 매장에서 먹을 수 없어 아쉽긴 하지만 포장하면 할인도 해줘서 좋아요!/좋아요/별내 치킨집 치킨맛있었요/굿굿
어부가,일식/수산물,갈치/생선구이,한식 음식점업,별내동,37.6687266906637,127.135487981085,별내동%20어부가,https://m.place.naver.com/restaurant/1649586388,경기 남양주시 송산로296번길 12,4.43,"/생선구이 땡겨서 폭풍검색하다 찾아낸곳~ 저염생선이라고 해서 심심하지않을까 걱정했으나 생선마다 염도차이가 있긴하지만 크게 문제 될정도는아니었습니다. 함께나온 해물탕이 엄청 싱거워서 소금만 요청해서 간맞춰먹으니 칼칼하니 너무맛있었습니다. 결론적으로는 너무 맛있게 잘먹고왔습니다. 고등어구이 엄청부드럽고 임연수맛은 두말하면 입아프죠~맛있게 잘먹었습니다^^/2인상을 주문했는데 정말 통통한 생선살에 맛있는 해물탕까지 너무 완벽한 한끼 식사였습니다. 주차도 편하고 생선이 너무 실해서 여기는 또 갈 생 각입니다./생선구이도 훌륭하지만 기본반찬도 깔끔하고 괜찮습니다~/./맛있긴 한데, 저염생선이라서 좀 심심했어요./집 근처에 있어 가게 오픈했을때부터 꾸준히 가는곳입니다. 생선구이도 맛있고 밑반찬들도 맛있어요./맛있어요/직원분들도 친절하시구 조림 구이 둘다 맛잇엇는데 개인적으로 구이가 더 맛잇엇어요!👍/ㅇㅋ"
2대맛태남양주별내점,일식/수산물,갈치/생선구이,한식 음식점업,별내동,37.6545027383112,127.104543697476,별내동%202대맛태남양주별내점,https://m.place.naver.com/restaurant/38571402,경기 남양주시 불암산로 125,4.5,/정말맛있고 사장님이 친절하세요!! 항상 집에서도 배달 시켜먹는답니다!!/점심 특선 간단하게 한끼 하기 좋습니다/맛 괜춘 다만 오래되고 사용감 많은 내부 그래도 주차 편하고 사람 많아요/라면사리 존맛/코다리찜 맛있게 잘 먹었습니다. 주차장도 충분하고 드라이브겸 식사 와서 힐링하고 갑니다/코다리 당연히 맛있었고 밑 반찬도 맛있었어요!! 사장님도 찬절하셔서 더 좋았습니다 :)/맛있어요~/굿!!/맛깔나요~~~매콤하니/좋아요
고양이카페38.5,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6663231558143,127.11753878497,별내동%20고양이카페38.5,https://m.place.naver.com/restaurant/35075877,"경기 남양주시 별내3로 324 서울프라자 504, 505호",4.52,"/고양이가 넘 이쁘고 힐링되요 20마리쯤 있는거 같은데 모두 사랑받은 느낌이었어요 저도 처음에 아이를 동반한 집이라 사장님의 처음 잔소리가 당황스 러웠는데 있어보니 당연한 염려같아요 조심스레 고양이들 공간에 방해하지않는 선에서 힐링이 중요한거 같아요 고양이들을 사랑하시는 마음 공감입니 다 이아들한테도 이뻐하는 마음에 앞서 이뻐하는 방법을 배우고 간것 같아요 ^^;;/냥이들이 다 순하고 예쁘고, 주인분의 사랑을 듬뿍 받은 게 느껴져요! 아픈 아이를 지극정성으로 돌보시고, 고양이들이 사장님 많이 사랑하며 애교부리는 모습에 즐거웠어요~ 냥이들 조심조심 대하며 동물을 소중히 생각하는 시간 보냈어요! 또 방문할 거예요~/아가들 상태도 너무좋고 귀여워요ㅠ 가게에서 냄새도 안나고 무엇보다 사장님이 아기들 케어를 잘하시고 이뻐하는게 눈에 보이더라구요!!/사장님ㄲㅔ서 냥이들을 좋ㅇㅏ한다는게 느껴졌어요./여기 여 사장님이 좀 예민하신지 아이가 고양이 조금만 만지려해도 굉장히 싫어하시네요.초딩 아이에게 다음에는 오지 말라며 대놓고말씀하셔서 아이 가 굉장히 상처받고 울고 제가 말씀드렸더니 사장님이 제가 뭐 어쩌라구요 이렇게 말씀을 하시니 저도 정말 당황스러웠습니다 다신안왔으면 좋겠다고 말씀하시네요 아기고양이가 어리면 다른곳에 놔두는게좋겠다고 말했더니 고양이가 답답해 한다며풀어놓아야 한다네요.. 사장님 아이에게 나중.../고양이들과 즐거운시간이였네요/지난 일요일 6시 방문 했어요. 사장님께서 냥이들을 진짜 사랑하시는게 느껴져요. 시설도 넘 깨끗하고요. 냥이들이 넘 평온해 보여서 저도 같이 쉬다 온 느낌이에요^^ 아이랑 순한 냥이들 또,보러 갈게요~/예쁜 냥이들이 편하게 있는 모습들이 너무 평화로워보였네요 공간이 잘 관리되어 깨끗하고 냄새도 안나고좋았어요 친절하게 냥이 얘기도 해주시고 캣 휠타는 고양이 보고 같이 박수친게 너무 웃겼어요^^ 또 방문하고 싶네요"
청와삼대,한식,한식/백반/한정식,한식 음식점업,별내동,37.6433701169675,127.111056899852,별내동%20청와삼대,https://m.place.naver.com/restaurant/37397979,경기 남양주시 불암로 25-17,4.32,"/양도 많고 엄청 맛있어요! 닭은 한 5개 정도 그리구 떡도 들어가 있어요3개 지금 다이어트 중이어서 그런지 반정도 먹었는데 배불러서 싸왔슴… 남기는 건 용납이 안되더라구요! 엄청 맛있고 배부르게 먹고 왔습니다!/냄새 안남. 다른곳보다 비계가 조금 더 많은 느낌. 반찬은 쏘쏘/음식이 너무 늦게나왔어요ㅠㅠ 그래도 맛있어용/칼국수/맛있고 음식 정갈해요 칼국수 굿굿 보쌈 정식에 명이나물 너무 맛있어요 추천이요/그냥저냥/친절하시고 보쌈, 족발이 맛있었어요^^/청와칼국수ㆍ자극적이지않고구수하고속이편하네요/맛있어요."
김밥나라,분식,라면김밥분식,분식 및 김밥 전문점,별내동,37.6499180938157,127.113109337829,별내동%20김밥나라,https://m.place.naver.com/restaurant/1919125671,경기 남양주시 별내중앙로 34,4.15,"/맛있고, 친절하세요./굿/조아요/넘 친절하셔서 감동.. 맛도있구용/굿/굳/굿/좋아요/굳/맛맀어요"
이서테이블,한식,한식/백반/한정식,한식 음식점업,별내동,37.6530835821669,127.112289725684,별내동%20이서테이블,https://m.place.naver.com/restaurant/1190405097,경기 남양주시 식송1로 37,4.52,"/토스트와 크림소즈가 아쥬 잘 어울리네요~^^/아보카도 콥샐러드 넘나 맛있네요. 라구오픈샌드위치는 약간 독특하고 좀 먹긴 불편하고, 사실 담에가면 다른메뉴 먹어볼거같아요. 콥샐러드는 담에도 또먹구싶어요. 진짜 맛있어요. 친절하고 넘나 좋았습니다./잘먹었습니다 커피 맛있더라고요~/음식도 맛있고 친절하시고 가격도 무난해서 자주 방문합니다 인테리어도 깔끔하고 아늑한 느낌이라 좋아요/아보카도요거트스무디 넘 부드럽고 맛있었어요~^^/분위기 좋고 맛있어요/너무 맛있고 깔끔해욭/브런치 맛있어요"
이디야커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6461968614505,127.126400445436,별내동%20이디야커피,https://m.place.naver.com/restaurant/36090806,경기 남양주시 덕송2로10번길 27-12,4.52,/아침에 갔는데 바닥과 구석에 머리카락이 많네요 테이블 밑에도 뭐가 묻어 있고 물론 테이블 밑은 손님들이 그런거겠지만 청결하지 않네요 ㅡㅡ/좋아요/주차가 편리해서 좋은 시간을 보내고 왔습니다/굿~/좋아요/굿/굿/음료맛있고 알바생여자분 친절해서 기분좋았어요 남편이 커피와 빵 주문해서 먹는데 휘핑크림 서비스도주고 굿 맛나게 잘먹었어요/긋
꾸이스타,한식,한식/백반/한정식,한식 음식점업,별내동,37.6483065780503,127.124143308727,별내동%20꾸이스타,https://m.place.naver.com/restaurant/121758979,경기 남양주시 별내중앙로58번길 15 102호,4.57,/고기 저렴하고 너무 맛있어요/와..육회 진짜 맛있어요. 400g 많다고 하셨는데 양도푸짐하고 고소하고 역대급 육회에요. 내일 휴무시라셔서 삼겹살도 샀어여 육회 매일 먹고싶어요../친절하시고 너무 맛있게 먹었어요~/좋아여 맛있어요/항상 맛있어요 신선한 육회를 먹을수있어서 너무 좋아요/좋아요/육회넘 맛나고 신선해요/사장님도 친절하시고 고기도 너무 맛있어요. 오래오래 장사하세요./별내 최고의 육회맛집/사장님 친절하고 맛있어요
미나요시,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6656554306779,127.117410673553,별내동%20미나요시,https://m.place.naver.com/restaurant/1761451135,경기 남양주시 덕송2로6번길 28-21 1층 102호,4.56,/디카페인 마셨는데 구수하면서 좀 부드럽고 산미가 적당히 있네요. 아메리카노보단 가벼운 느낌이에요. 다음엔 원두를 살까 합니다.^^/원두커피가 훌륭해요 하루키 드립커피와 콜드브루 선물도 좋았고 아이스 라떼와 레몬에에드도 맛있어요/사장님이 친절하세요~ 당연히 커피도 맛있구요!!👍 당떨어질땐 딸기라떼 강추합니당💕/굿/좋아요/좋아요/별내 커피 맛집 조아요/😷😷😷😷/여기 커피 진짜진짜 맛있어요!!
명가식당,한식,한식/백반/한정식,한식 음식점업,별내동,37.6671932758843,127.115816901371,별내동%20명가식당,https://m.place.naver.com/restaurant/11869387,경기 남양주시 불암로109번길 13,4.34,"/낮술하기도 좋고 야외서 먹을 수 있어서 여름가기전에 방문했어요. 음식도 맛있고 양도 많고 완전 추천합니다ㅡ/부모님 모시고 갔는데 너무 맛있게 드셨어요 옻오리 국물 진국이네요 맛있어서 옻오리 한개 포장도 했네요 모임으로 가기도 좋겠어요~/와 여기 어르신들 모시고 가족모임하기 최적이에요 널찍하고 평상도 많고 맛은 그냥 당연히 보장돼잇다 ㅎㅎ/오리백숙 넷이서 먹기 충분하네요 배꽃이 휘날리고,,,배나무 사이사이 평상자리가 운치있고 좋아요(식당이름은 소나무집 ㅋ^ ^;; 부추 두번 추가해서 ,,맛있게 먹었어요/날씨도 상쾌한데 그런 날씨를 즐기면서 몸보신도 하고 맛있는 음식 가족과 잘 보냈어요. 배꽃이 다 떨어져서 아쉬웠지만 그래도 좋은 시간보냇네요 음식도맛있고 김치도 맛있었어요/음식 예약은 되는데 자리예약은 안되요.. 사람이 많아서 예약하고 가도 기다려야 될수도있지만 음식은 맛있어요 ㅎㅎ/항상 맛나게 먹어요. 근데 직원분들이 친절은 한데 불러도 오질 않는것이 문제../배불리먹고 서비스로 찰밥도 주셨어요~^^ 부모님 모시고가니 좋아하시네요~ 매장도 넓고 좋아요/가족들과 주말에 맛있게 식사하고 왔어요 사장님 친절하시고 주차공간도 넓어서 좋네요/위생은 조금 아쉽"
산장커피숍,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6537117042345,127.104791187989,별내동%20산장커피숍,https://m.place.naver.com/restaurant/11475793,경기 남양주시 불암산로 117 산장커피숍,4.26,"/내부 청소상태도 안좋고 음식이 맛없으면 가격이라도 착해야하는데... 식사 후 계산하려고 기다리다가 바쁘셔 계속 일만하길래 옆에 자동커피머신이 있기에 스위치 눌렀더니 바로 ""그 커피는 커피값 내셔야해요"" 이러는거다 참 어이없고 황당해서 ""얼마인가요? "" 물었더니 ""3천원""이라는 답변에 다른 데서는 이정도 음식값이면 다 서비스로 커피주는데 무슨말씀이냐 따졌더니 원두커피라 원료가 비싸다는 답변과 커피값을 내라고 다시말한다 "".../김치가 대접에 나오고 감자전은 대접 두 배만한 곳이에요. 맛있게 잘 먹었습니다./맛있게 잘먹었습니다 건강해지는맛이에요^^/직접 빚는 김치손만두와 땅에 묻어두는 김치의 시원한맛이 계속 생각나게 합니다. 두번째 방문인데 첫방문때 영수증은 인증을 못했네요./굿/손만두국 맛있어요. 쌍화차도 강추요/좋아요/좋아요/쌍화차가 넘 진하고 맛있어요. 사장님도 친절하세요/좋아ㅡ"
소물리에정육식당,한식,기타고기요리,한식 음식점업,별내동,37.6582746880866,127.130588391484,별내동%20소물리에정육식당,https://m.place.naver.com/restaurant/1380433812,경기 남양주시 송산로170번길 1-11,4.29,/가격이 많이 올랐지만 여전히 한우 투뿔을 가성비 있게 즐길수 있음 고기 넘넘 맛나고 육회도 맛있어영/고기가 예술입니다 밑반찬 국수는 별로예요 근데 고기는 정말 맛있어요 후회없을듯 그외 음식에 조금만 신경써주셨음 좋겠네요 남양주에서 소고기 먹 으러는 이곳만 갈듯/가격대비에 비해 넘 비싸지만 육질이 살살 녹아요~~~❤️/고기값은 쎄지만...맛은 보장!!~^^/참 맛있군요/맛이어요/검색해서 찜해뒀던 곳이었는데 고기가 정말 맛있었어요!! 예전보다 고기가격이 올라서 아쉽지만 ㅠㅠ 맛있었습니당/고기가 맛있구 좋와요/등심 맛잇네용 가격은 비싸지만 ㅠㅠ 된장찌개 냉면도 굿/맛있어요
쥬씨삼육대점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.644084648026,127.110221188351,별내동%20쥬씨삼육대점,https://m.place.naver.com/restaurant/38462744,경기 남양주시 불암로 41-27 1층,4.18,/가성비 좋아요 맛있고 친절하십니다 차얌으로 간판이 되어있어서 헷갈릴수 있어요/저렴하고 맛있어서 자주 사먹어요~~/음료가 빨리나와서 좋습니다 . 쥬씨는 가격이 싸거 좋아요/초코밀크티+펄추가 너무 맛있어용❤️❤️/가격굿/굿/맛있고 저렴해용/굿/좋아요옹/좋아요~!
